Employee_ID,Age,Gender,Department,Job_Role,Work_Experience,Work_Hours_per_Week,Remote_Work,Workload_Score,Job_Satisfaction,Sleep_Hours,Physical_Activity_Hrs,Caffeine_Intake,Stress_Level,Mental_Health_Score
E1194,28,Female,HR,Manager,21,41,No,5,2,5.9,0.7,5,5.4,53.7
E1195,38,Female,Marketing,Manager,28,64,Yes,8,9,8.5,0.3,0,4.1,69.7
E1196,44,Male,HR,Developer,13,46,Yes,5,6,7.9,0.3,3,2.2,86.1
E1197,47,Female,Marketing,Team Lead,1,57,Yes,8,2,7.8,1.4,5,8.0,40.0
E1198,42,Female,Sales,Team Lead,1,39,Yes,6,2,8.9,0.8,0,4.6,60.7
E1199,43,Female,Finance,Intern,15,51,No,4,3,5.8,1.9,3,5.3,61.3
E1200,28,Female,Finance,Analyst,1,67,No,9,1,7.1,0.7,5,9.9,40.0
E1201,35,Male,Finance,Manager,6,62,Yes,5,9,8.5,2.0,3,3.8,74.7
E1202,36,Male,Marketing,Developer,25,51,Yes,8,4,8.0,0.4,2,6.7,45.9
E1203,28,Male,Finance,Intern,26,66,Yes,5,5,6.8,0.2,0,4.6,61.6
E1204,30,Female,HR,Executive,13,42,No,4,7,4.4,0.6,3,4.6,67.3
E1205,29,Male,Finance,Manager,27,56,Yes,9,1,7.3,1.8,6,7.9,40.0
E1206,44,Female,Sales,Analyst,28,44,Yes,3,3,6.6,1.0,3,5.1,58.5
E1207,50,Male,HR,Team Lead,1,51,No,8,3,4.9,0.3,2,4.9,62.5
E1208,39,Male,Finance,Developer,5,59,Yes,3,2,8.4,0.4,5,4.8,63.6
E1209,52,Female,Finance,Manager,9,69,Yes,6,8,5.7,0.6,5,5.1,56.8
E1210,51,Male,IT,Executive,25,66,No,9,5,5.9,1.2,6,9.4,40.0
E1211,56,Male,Marketing,Analyst,17,63,Yes,7,1,7.4,0.7,1,6.9,43.9
E1212,39,Female,HR,Analyst,16,63,No,5,2,6.4,1.5,1,6.0,47.0
E1213,38,Male,IT,Intern,8,64,Yes,8,1,4.4,1.2,5,8.3,40.0
E1214,35,Female,Sales,Manager,17,48,Yes,5,6,5.9,1.7,6,5.2,53.5
E1215,52,Female,Marketing,Executive,15,37,Yes,6,9,4.5,1.0,4,3.5,70.0
E1216,45,Male,HR,Analyst,24,68,No,6,7,5.0,0.7,4,5.9,49.2
E1217,56,Female,Finance,Developer,1,62,No,5,5,4.0,2.0,6,4.5,66.3
E1218,55,Female,HR,Analyst,12,57,No,8,3,4.9,0.7,3,7.6,40.1
E1219,24,Male,Finance,Executive,5,66,No,9,8,5.7,0.9,5,5.3,62.2
E1220,58,Male,Marketing,Team Lead,24,54,No,4,4,6.7,1.6,1,4.5,61.2
E1221,47,Male,Finance,Team Lead,6,65,Yes,9,9,8.6,0.2,3,4.9,61.2
E1222,44,Female,Sales,Intern,25,46,Yes,4,5,6.7,0.8,0,4.2,63.1
E1223,36,Male,Finance,Manager,1,53,Yes,7,6,7.5,0.2,6,5.3,55.7
E1224,25,Female,Sales,Executive,25,50,Yes,9,5,5.8,0.3,6,7.3,40.4
E1225,50,Female,Marketing,Intern,1,31,Yes,5,7,7.8,0.0,1,4.0,73.9
E1226,43,Female,Marketing,Analyst,10,60,Yes,5,7,7.1,0.0,1,5.1,60.3
E1227,46,Male,HR,Analyst,10,62,Yes,8,1,6.3,0.8,1,7.1,42.8
E1228,34,Male,Sales,Team Lead,3,59,Yes,5,2,5.0,1.6,6,6.5,51.2
E1229,39,Female,Sales,Intern,17,41,Yes,8,7,5.5,1.2,4,5.2,60.4
E1230,54,Male,IT,Team Lead,19,41,No,5,8,7.1,1.3,2,5.7,54.2
E1231,37,Male,IT,Developer,28,53,No,6,4,6.1,1.0,2,6.2,52.4
E1232,23,Male,IT,Team Lead,11,53,Yes,3,6,8.4,1.6,6,2.7,77.5
E1233,56,Male,Finance,Developer,29,40,Yes,5,3,5.2,1.8,4,7.4,49.8
E1234,55,Female,IT,Analyst,18,42,Yes,3,7,4.4,1.7,5,4.3,69.3
E1235,51,Male,Sales,Intern,2,56,No,4,3,6.9,1.6,5,4.3,64.4
E1236,34,Male,Finance,Developer,9,37,Yes,7,7,8.4,0.4,6,4.8,63.9
E1237,34,Male,Marketing,Intern,24,39,No,9,8,5.8,1.2,6,5.0,61.6
E1238,39,Female,HR,Intern,17,37,Yes,9,3,7.2,1.2,4,6.2,51.2
E1239,53,Female,IT,Developer,28,49,Yes,4,2,5.2,1.1,4,6.7,47.9
E1240,53,Male,Marketing,Manager,14,37,Yes,5,6,6.8,1.0,5,3.7,68.0
E1241,56,Female,Sales,Team Lead,4,38,Yes,9,4,7.9,0.2,2,5.6,53.9
E1242,50,Female,HR,Developer,29,36,No,8,8,8.3,0.2,3,5.8,58.6
E1243,50,Female,Marketing,Analyst,17,43,Yes,4,2,4.5,1.8,4,7.3,42.2
E1244,37,Female,HR,Intern,17,57,No,6,4,5.8,1.3,3,7.0,41.9
E1245,31,Male,IT,Executive,12,31,No,3,2,7.2,0.5,3,6.9,44.4
E1246,51,Male,Sales,Developer,28,37,No,8,2,4.2,0.6,0,10.0,40.0
E1247,46,Male,HR,Team Lead,20,42,Yes,9,2,7.5,1.2,2,6.7,49.1
E1248,41,Male,Marketing,Intern,18,50,Yes,8,1,6.6,0.8,6,7.2,40.7
E1249,26,Other,IT,Manager,3,57,Yes,5,4,5.4,0.9,3,3.9,68.9
E1250,22,Male,IT,Analyst,11,64,Yes,6,2,8.1,0.1,6,4.9,58.8
E1251,51,Male,Marketing,Manager,25,52,No,3,9,5.5,0.3,6,4.1,73.8
E1252,24,Female,Marketing,Executive,18,44,Yes,6,9,9.0,0.8,2,4.1,69.1
E1253,35,Female,HR,Developer,4,31,No,4,7,8.1,1.4,2,5.0,61.8
E1254,51,Male,Finance,Intern,17,41,Yes,5,6,7.5,0.1,0,3.6,73.3
E1255,25,Male,IT,Developer,18,65,No,8,3,4.3,0.7,6,6.8,44.4
E1256,39,Male,HR,Team Lead,5,32,Yes,8,7,8.5,1.4,5,6.0,56.6
E1257,58,Female,Marketing,Developer,14,34,Yes,4,1,8.0,1.6,2,6.3,49.4
E1258,46,Male,HR,Analyst,10,32,No,8,9,5.1,0.4,3,3.9,74.1
E1259,22,Male,Marketing,Executive,15,48,Yes,7,4,6.0,1.5,5,6.1,50.2
E1260,36,Female,Sales,Manager,1,31,No,5,6,5.3,1.9,5,5.3,59.7
E1261,30,Male,Marketing,Executive,16,66,Yes,4,6,8.9,1.8,1,4.5,64.5
E1262,36,Female,Marketing,Intern,11,46,Yes,5,3,8.3,1.6,3,6.1,52.0
E1263,45,Female,Marketing,Developer,23,43,No,3,4,8.7,1.4,3,3.8,64.6
E1264,25,Male,Finance,Intern,20,57,No,5,3,7.9,0.5,2,4.1,64.3
E1265,33,Female,Marketing,Manager,6,56,Yes,5,6,6.3,1.3,3,2.8,82.1
E1266,58,Female,IT,Intern,24,39,No,3,1,5.0,1.3,6,5.2,54.5
E1267,58,Male,IT,Team Lead,29,32,No,4,8,5.0,0.8,1,3.6,73.9
E1268,27,Female,HR,Executive,22,65,No,5,8,4.8,1.0,2,3.6,79.0
E1269,45,Female,Finance,Manager,16,67,Yes,6,9,6.7,1.4,4,5.1,60.9
E1270,32,Female,HR,Manager,2,54,Yes,5,6,8.6,1.9,3,3.2,80.8
E1271,34,Male,IT,Manager,1,51,No,4,1,9.0,0.6,3,4.5,66.1
E1272,55,Other,IT,Analyst,24,68,No,8,3,5.4,0.5,0,8.3,40.0
E1273,46,Male,Sales,Executive,24,59,Yes,9,1,7.5,1.2,4,7.1,44.3
E1274,28,Male,Marketing,Intern,9,50,Yes,3,5,7.0,0.3,4,4.2,65.9
E1275,25,Male,IT,Manager,22,59,Yes,8,3,6.4,1.2,6,7.0,43.4
E1276,29,Male,HR,Executive,12,57,No,4,2,7.3,0.2,1,5.4,55.2
E1277,41,Female,HR,Manager,17,60,Yes,7,3,5.9,1.0,6,7.4,42.1
E1278,50,Male,Marketing,Team Lead,25,55,Yes,9,9,8.7,1.2,4,5.6,61.8
E1279,31,Male,Marketing,Team Lead,28,51,Yes,8,8,7.5,0.1,6,4.0,72.3
E1280,55,Female,Sales,Team Lead,29,50,No,5,3,7.8,0.4,6,4.1,67.8
E1281,47,Male,Finance,Developer,15,30,Yes,9,2,5.2,0.7,0,8.3,40.0
E1282,24,Male,HR,Manager,19,66,Yes,5,5,4.8,0.7,1,4.4,64.5
E1283,27,Male,Marketing,Developer,27,42,No,3,1,6.0,1.4,6,6.1,55.5
E1284,26,Male,HR,Executive,22,50,No,5,4,7.8,1.1,6,5.3,52.7
E1285,26,Male,Marketing,Developer,10,38,Yes,9,8,8.7,0.8,4,3.9,74.6
E1286,44,Female,IT,Executive,29,46,Yes,6,1,6.1,0.9,1,8.5,40.0
E1287,30,Male,HR,Executive,26,50,No,6,5,7.9,0.0,4,4.8,60.4
E1288,56,Male,IT,Executive,27,60,No,8,4,6.4,1.5,4,6.5,44.3
E1289,41,Female,HR,Intern,12,68,No,4,6,5.5,0.1,6,4.8,62.1
E1290,56,Female,Finance,Developer,14,51,No,3,7,7.7,1.7,5,3.1,73.2
E1291,39,Male,Sales,Intern,9,41,No,7,9,8.0,1.1,4,5.4,60.3
E1292,38,Female,IT,Manager,27,35,No,8,1,5.0,1.1,6,6.8,47.6
E1293,45,Male,Marketing,Developer,13,45,Yes,4,4,5.5,1.4,3,6.0,49.9
E1294,24,Female,Finance,Manager,3,55,Yes,3,6,6.5,1.7,4,4.3,63.0
E1295,53,Female,HR,Manager,21,34,Yes,9,7,4.9,1.9,3,5.8,51.7
E1296,56,Male,IT,Executive,29,38,Yes,3,7,8.6,1.1,2,3.2,71.6
E1297,59,Female,HR,Developer,14,69,No,9,8,7.0,0.3,5,7.1,42.4
E1298,34,Male,HR,Manager,21,43,Yes,8,8,4.6,1.8,0,6.4,46.3
E1299,46,Female,HR,Team Lead,10,59,No,4,8,4.9,0.1,1,4.0,71.5
E1300,30,Male,Sales,Manager,16,55,Yes,4,8,8.8,1.6,1,3.8,68.1
E1301,25,Female,Sales,Team Lead,7,58,Yes,5,8,7.7,1.4,2,4.5,65.7
E1302,35,Female,Marketing,Developer,4,48,No,7,6,7.7,1.8,4,4.9,62.6
E1303,58,Female,IT,Intern,27,37,Yes,6,9,4.4,1.8,0,4.8,56.0
E1304,55,Male,Finance,Developer,20,52,Yes,5,3,8.5,0.1,2,5.9,54.9
E1305,32,Female,Finance,Intern,23,64,Yes,3,6,6.2,1.2,2,3.9,63.7
E1306,24,Female,Finance,Intern,25,60,No,7,5,7.3,0.2,1,5.1,56.7
E1307,49,Female,HR,Developer,11,64,Yes,7,8,8.8,0.2,3,4.9,62.8
E1308,50,Female,Sales,Manager,16,61,No,4,4,4.5,0.9,3,4.8,62.0
E1309,30,Female,IT,Analyst,20,34,Yes,7,4,6.4,0.2,4,6.8,44.6
E1310,24,Male,HR,Manager,4,45,No,8,5,4.2,1.5,4,8.2,40.0
E1311,46,Male,Sales,Manager,22,46,Yes,7,6,6.5,1.9,6,6.3,52.5
E1312,55,Female,Sales,Executive,22,61,No,3,4,5.3,1.1,6,3.7,71.7
E1313,33,Male,IT,Executive,23,67,No,8,2,8.6,0.5,2,7.1,40.6
E1314,30,Other,IT,Manager,17,61,No,8,2,6.0,1.7,4,4.9,57.9
E1315,36,Female,IT,Team Lead,13,49,No,5,3,7.2,1.7,3,5.3,60.7
E1316,46,Female,HR,Intern,11,31,No,7,2,8.3,1.5,0,7.3,42.5
E1317,26,Male,Marketing,Executive,3,49,No,4,1,8.9,1.2,1,5.5,51.9
E1318,32,Female,IT,Manager,9,47,Yes,9,8,6.5,1.7,3,6.1,49.0
E1319,55,Female,Marketing,Analyst,6,30,No,5,5,6.3,0.3,6,7.0,49.9
E1320,45,Female,HR,Team Lead,22,58,Yes,4,1,4.4,1.9,5,4.4,67.8
E1321,36,Female,Marketing,Developer,21,58,Yes,7,9,4.1,1.9,4,3.8,69.6
E1322,59,Male,Finance,Manager,11,48,Yes,5,8,7.0,1.7,1,4.4,64.9
E1323,29,Female,Marketing,Manager,16,69,Yes,7,4,4.3,0.5,5,7.5,40.0
E1324,26,Female,IT,Intern,19,35,Yes,3,8,5.9,1.7,1,4.1,71.1
E1325,47,Male,HR,Team Lead,27,68,No,5,7,4.0,1.0,2,4.3,64.2
E1326,39,Male,IT,Executive,5,37,Yes,4,7,7.1,1.2,4,3.0,73.6
E1327,27,Female,Finance,Executive,14,53,Yes,3,1,6.1,1.7,2,4.3,67.8
E1328,58,Female,IT,Executive,17,49,No,6,6,4.6,0.1,1,5.8,51.7
E1329,34,Other,IT,Developer,3,43,Yes,4,4,5.5,0.7,2,4.0,62.5
E1330,49,Female,IT,Team Lead,4,34,No,9,2,6.8,1.6,4,8.7,40.0
E1331,26,Male,Sales,Team Lead,16,69,No,7,7,7.3,1.6,3,5.2,53.9
E1332,34,Male,Finance,Executive,16,63,No,4,9,6.3,1.7,0,2.7,78.2
E1333,38,Male,IT,Executive,21,45,No,6,5,8.0,0.3,5,4.5,65.0
E1334,53,Male,IT,Intern,26,36,Yes,4,8,4.6,1.4,3,2.5,79.2
E1335,50,Male,IT,Analyst,25,45,Yes,3,5,4.4,0.3,1,3.6,70.4
E1336,24,Male,HR,Analyst,4,36,Yes,8,7,4.2,1.6,3,5.7,59.1
E1337,55,Male,Sales,Manager,19,56,No,4,7,6.7,0.5,2,4.2,71.1
E1338,48,Female,HR,Manager,26,43,Yes,5,9,7.5,1.5,4,3.5,69.2
E1339,34,Male,Sales,Team Lead,17,43,Yes,9,3,4.7,0.9,3,7.0,42.2
E1340,54,Female,IT,Team Lead,13,62,Yes,6,1,7.2,2.0,3,5.3,56.0
E1341,27,Female,Finance,Developer,26,62,No,4,2,6.4,1.2,4,5.1,59.1
E1342,45,Male,Marketing,Developer,22,49,Yes,6,6,8.9,1.3,2,2.7,78.2
E1343,40,Male,Marketing,Analyst,23,65,No,8,9,7.6,0.7,0,4.7,67.6
E1344,37,Male,IT,Manager,26,36,Yes,3,3,7.3,1.5,3,5.5,55.4
E1345,49,Male,HR,Analyst,24,61,Yes,5,2,6.9,1.0,5,5.5,52.9
E1346,54,Female,Finance,Analyst,28,32,Yes,7,1,9.0,0.0,1,6.7,44.6
E1347,34,Male,Sales,Manager,1,68,No,4,2,8.9,1.2,6,4.9,61.9
E1348,46,Male,IT,Developer,12,58,No,3,3,6.7,1.7,2,3.2,73.6
E1349,57,Male,Finance,Intern,4,53,Yes,6,7,6.3,0.5,2,6.6,48.1
E1350,48,Other,Finance,Intern,11,51,Yes,8,2,6.3,0.4,3,6.9,44.1
E1351,59,Female,Sales,Intern,5,35,No,9,5,6.1,1.2,5,6.9,47.0
E1352,28,Female,Finance,Manager,2,53,Yes,6,2,6.7,1.6,6,5.6,54.9
E1353,26,Male,HR,Executive,17,69,Yes,9,7,5.4,0.5,4,7.6,40.0
E1354,52,Female,HR,Executive,8,52,Yes,8,8,8.6,1.9,6,3.7,69.4
E1355,44,Female,HR,Executive,6,67,Yes,9,8,6.5,1.9,3,7.2,49.0
E1356,31,Female,Finance,Team Lead,21,39,Yes,8,8,8.2,0.4,3,4.9,64.5
E1357,53,Other,HR,Developer,29,45,Yes,3,9,6.4,0.5,4,2.3,78.1
E1358,51,Male,Sales,Developer,9,40,Yes,4,1,7.6,1.4,1,4.8,66.9
E1359,52,Female,Finance,Team Lead,13,61,No,7,1,5.7,1.9,4,8.9,40.0
E1360,39,Female,Marketing,Analyst,11,35,Yes,4,2,7.1,1.4,3,3.7,68.9
E1361,57,Male,Finance,Intern,29,53,No,5,6,6.5,0.9,0,4.1,66.4
E1362,23,Male,Sales,Executive,16,62,Yes,4,1,5.8,0.3,4,4.5,64.2
E1363,35,Other,Marketing,Intern,16,41,No,8,5,8.4,0.9,1,4.3,68.9
E1364,34,Male,Finance,Executive,27,56,Yes,8,5,4.6,1.2,4,8.0,40.0
E1365,50,Female,HR,Intern,2,67,No,5,4,6.4,0.7,4,5.2,59.4
E1366,33,Other,IT,Analyst,10,47,Yes,6,5,5.0,1.0,2,4.6,66.8
E1367,23,Female,IT,Intern,12,68,No,8,1,8.3,0.3,2,8.0,40.0
E1368,53,Male,HR,Intern,8,42,Yes,5,6,5.3,0.9,3,4.5,64.9
E1369,34,Female,IT,Manager,11,69,Yes,8,7,7.2,0.2,3,5.0,61.3
E1370,48,Male,IT,Intern,10,59,No,7,8,4.8,0.1,6,5.9,53.2
E1371,38,Female,HR,Manager,13,42,No,8,2,6.0,1.7,4,6.9,46.3
E1372,52,Male,HR,Developer,25,63,Yes,3,7,8.5,0.4,0,2.1,81.1
E1373,55,Female,Finance,Team Lead,17,65,No,5,6,4.8,1.2,5,5.6,58.1
E1374,45,Female,Finance,Intern,7,59,Yes,9,9,7.3,0.3,3,5.4,55.1
E1375,56,Female,HR,Developer,24,54,Yes,4,8,5.0,0.5,4,4.6,64.6
E1376,27,Female,Sales,Manager,3,31,No,5,4,6.1,0.7,4,4.9,61.4
E1377,40,Female,IT,Intern,20,65,Yes,6,9,6.7,0.3,5,5.2,56.3
E1378,51,Female,Finance,Intern,13,47,No,8,1,6.9,0.1,4,7.5,44.9
E1379,28,Male,IT,Analyst,19,34,Yes,5,6,7.0,1.8,5,5.6,60.3
E1380,31,Female,Marketing,Developer,7,48,No,7,8,7.2,0.0,5,5.9,50.0
E1381,53,Male,HR,Executive,9,47,No,5,4,5.4,0.1,6,6.6,49.6
E1382,55,Female,Sales,Executive,19,61,No,7,2,6.0,1.6,4,6.9,44.4
E1383,49,Male,Marketing,Analyst,13,50,No,8,2,4.2,0.6,6,8.0,40.0
E1384,36,Male,Marketing,Manager,22,39,Yes,4,1,7.8,1.4,4,5.1,60.3
E1385,51,Female,Marketing,Executive,8,66,No,8,5,8.2,0.3,2,5.2,60.9
E1386,58,Male,HR,Executive,22,51,Yes,6,6,5.0,0.5,5,7.3,42.1
E1387,50,Male,Finance,Team Lead,18,42,No,3,4,5.0,1.1,1,3.8,68.5
E1388,43,Female,HR,Developer,29,46,No,4,4,4.2,2.0,5,6.1,55.2
E1389,25,Female,Finance,Manager,23,38,Yes,4,5,8.9,0.1,1,4.7,66.5
E1390,41,Female,Marketing,Intern,2,53,No,3,5,8.0,0.8,4,3.9,66.8
E1391,53,Male,Marketing,Developer,18,43,Yes,5,9,5.8,0.1,3,3.8,69.9
E1392,57,Female,Sales,Manager,18,37,Yes,8,8,6.4,0.4,0,5.4,52.1
E1393,25,Male,Finance,Executive,11,66,Yes,5,9,5.5,1.8,6,3.4,75.3
E1394,48,Female,Marketing,Team Lead,1,48,No,5,3,7.0,0.2,4,5.5,60.0
E1395,38,Female,IT,Developer,14,57,Yes,8,3,7.6,1.7,0,5.6,56.4
E1396,33,Female,Sales,Executive,16,59,No,6,1,6.2,0.4,2,7.3,40.0
E1397,43,Male,HR,Manager,11,36,Yes,4,6,8.4,1.7,1,3.6,76.0
E1398,38,Male,Sales,Developer,1,55,No,7,4,6.6,1.1,6,5.2,64.5
E1399,31,Male,IT,Intern,7,69,Yes,3,8,4.7,1.8,2,2.2,81.1
E1400,22,Male,Finance,Developer,29,40,No,4,2,7.1,0.3,3,5.1,60.5
E1401,43,Male,HR,Executive,16,43,Yes,5,2,6.3,1.5,3,5.7,56.9
E1402,47,Female,HR,Developer,14,50,No,3,7,8.7,1.4,5,2.5,82.4
E1403,39,Male,Finance,Intern,15,37,Yes,7,5,6.0,1.1,6,6.5,48.1
E1404,35,Female,Sales,Team Lead,14,32,No,4,1,6.0,1.6,6,6.0,57.4
E1405,50,Male,Marketing,Team Lead,28,57,Yes,4,7,7.3,1.3,6,3.8,64.9
E1406,33,Female,Sales,Executive,21,58,No,6,7,6.6,1.8,4,3.9,64.1
E1407,57,Female,IT,Manager,11,52,Yes,4,6,5.9,0.8,5,3.6,71.2
E1408,56,Male,Marketing,Executive,16,47,No,4,4,8.9,1.2,3,3.0,81.2
E1409,33,Male,Sales,Team Lead,19,64,Yes,7,8,5.5,1.7,3,5.0,63.5
E1410,28,Female,Finance,Analyst,17,42,Yes,7,2,5.4,0.4,5,7.5,40.0
E1411,50,Male,IT,Analyst,27,41,Yes,3,2,8.3,1.0,2,3.3,82.1
E1412,32,Female,IT,Developer,26,34,Yes,5,2,4.0,1.9,0,5.7,56.1
E1413,54,Female,IT,Intern,6,68,Yes,7,3,5.0,0.9,1,6.7,42.9
E1414,27,Female,Marketing,Developer,11,40,No,3,6,7.0,0.5,3,4.1,66.9
E1415,36,Male,HR,Analyst,17,40,No,4,1,4.8,0.7,5,4.5,66.9
E1416,53,Female,Marketing,Team Lead,9,60,No,3,2,8.9,1.8,3,6.5,51.8
E1417,32,Female,Sales,Developer,18,60,Yes,3,2,6.3,1.9,2,5.6,55.0
E1418,44,Female,HR,Executive,17,42,Yes,3,1,7.0,1.9,6,4.5,65.6
E1419,47,Male,Sales,Intern,12,43,No,8,3,4.8,1.4,6,6.3,49.2
E1420,55,Female,HR,Executive,23,54,Yes,3,7,5.4,1.0,1,3.9,68.6
E1421,55,Female,Marketing,Intern,22,62,No,7,1,7.1,0.4,6,7.4,43.0
E1422,50,Female,IT,Team Lead,22,62,Yes,9,7,6.7,0.2,6,5.3,61.9
E1423,25,Male,Finance,Developer,5,44,No,9,5,7.9,0.1,2,5.5,52.6
E1424,38,Female,IT,Intern,11,45,Yes,9,9,5.3,0.0,0,5.1,58.5
E1425,56,Male,Marketing,Executive,4,67,No,9,2,7.3,1.8,2,7.6,40.0
E1426,34,Female,HR,Developer,27,35,Yes,8,1,5.5,1.6,1,7.8,40.0
E1427,36,Female,IT,Developer,4,54,No,5,9,6.9,1.1,6,5.8,50.4
E1428,50,Female,Marketing,Executive,3,44,Yes,3,8,7.0,2.0,1,1.0,92.1
E1429,50,Female,Sales,Analyst,26,33,No,6,6,4.6,1.9,3,4.9,57.6
E1430,32,Male,Finance,Intern,24,33,No,9,5,6.7,1.3,0,6.3,46.3
E1431,53,Other,IT,Executive,23,59,Yes,4,8,4.1,0.9,4,4.5,63.5
E1432,23,Male,HR,Team Lead,25,63,Yes,9,8,6.5,0.3,3,6.5,45.1
E1433,35,Female,Sales,Manager,17,56,Yes,9,5,7.5,1.0,6,6.5,49.5
E1434,41,Female,Marketing,Executive,7,60,Yes,4,7,4.4,0.3,5,5.7,53.0
E1435,43,Female,Finance,Developer,26,61,Yes,8,1,8.7,0.8,2,6.0,48.4
E1436,32,Male,HR,Developer,4,68,Yes,4,4,6.3,1.9,2,4.1,74.2
E1437,48,Female,Marketing,Executive,23,38,Yes,4,2,8.7,0.7,1,3.6,64.8
E1438,24,Female,Marketing,Manager,13,37,No,8,3,4.5,0.3,5,7.2,45.0
E1439,38,Male,IT,Executive,12,43,No,4,1,8.7,1.2,1,4.9,61.8
E1440,49,Female,IT,Manager,1,62,Yes,3,2,4.5,1.2,5,6.0,50.5
E1441,50,Male,HR,Manager,21,52,No,9,1,6.3,0.4,1,9.8,40.0
E1442,42,Male,Marketing,Team Lead,19,50,No,5,8,8.7,0.4,4,5.1,64.4
E1443,37,Male,IT,Intern,21,41,No,8,4,5.2,2.0,4,5.7,60.8
E1444,58,Male,Finance,Developer,20,31,Yes,6,3,4.2,0.5,3,6.5,47.1
E1445,41,Female,Finance,Developer,18,42,Yes,8,1,8.0,1.7,4,8.0,40.0
E1446,27,Male,Marketing,Manager,11,33,No,7,2,7.0,0.9,5,7.3,45.0
E1447,40,Male,IT,Developer,20,49,No,6,3,6.6,0.9,1,8.2,40.0
E1448,26,Male,HR,Analyst,3,43,Yes,7,3,4.2,0.6,5,6.7,48.2
E1449,24,Female,HR,Manager,29,59,No,8,6,7.3,1.5,3,6.0,53.7
E1450,22,Female,HR,Developer,17,58,Yes,7,8,4.9,1.8,3,7.5,40.1
E1451,59,Male,Finance,Analyst,12,37,Yes,6,6,8.7,0.5,6,5.1,59.7
E1452,36,Male,IT,Team Lead,10,41,No,3,2,7.4,0.2,0,4.1,68.3
E1453,55,Female,IT,Developer,8,67,No,8,2,7.5,0.3,4,6.1,47.9
E1454,56,Male,Finance,Analyst,15,55,Yes,8,7,5.2,1.6,2,6.3,47.6
E1455,46,Female,HR,Executive,5,31,No,4,1,8.4,0.9,2,6.3,50.3
E1456,45,Male,HR,Intern,4,69,No,8,1,6.7,0.3,0,8.5,40.0
E1457,33,Female,Marketing,Executive,26,43,No,9,7,8.3,0.7,1,5.1,67.5
E1458,39,Male,Sales,Analyst,28,35,No,9,9,5.4,1.0,0,6.0,52.4
E1459,36,Female,IT,Manager,21,69,Yes,8,5,7.8,1.7,1,5.7,49.2
E1460,37,Male,IT,Manager,20,60,Yes,3,1,6.9,1.3,4,4.9,52.4
E1461,48,Other,IT,Developer,19,46,Yes,4,5,4.2,0.4,4,5.8,56.1
E1462,29,Male,Sales,Executive,21,54,No,5,1,6.0,0.3,3,6.1,51.6
E1463,46,Female,Marketing,Manager,4,61,No,7,9,4.9,0.8,3,5.7,58.7
E1464,38,Male,Sales,Manager,15,41,Yes,6,4,5.8,0.2,3,6.5,46.1
E1465,50,Male,HR,Executive,17,42,Yes,5,9,5.9,1.5,3,3.3,73.2
E1466,29,Female,HR,Team Lead,12,48,Yes,4,2,6.4,0.8,2,6.5,48.8
E1467,36,Male,IT,Manager,3,54,Yes,9,7,7.0,0.7,6,5.1,58.7
E1468,48,Female,Finance,Intern,10,60,No,9,2,6.9,1.0,3,6.4,48.1
E1469,28,Female,IT,Analyst,15,66,No,9,4,4.2,1.4,3,7.1,45.4
E1470,24,Female,Finance,Developer,10,54,Yes,3,6,7.8,1.1,3,2.5,77.5
E1471,50,Male,Sales,Manager,24,45,No,9,2,8.7,1.6,1,7.9,40.0
E1472,45,Female,HR,Intern,23,67,No,6,2,5.7,1.3,5,8.9,40.0
E1473,24,Male,Finance,Intern,18,52,No,7,2,4.9,1.6,3,8.1,40.2
E1474,41,Female,Sales,Manager,1,43,Yes,8,3,6.7,1.4,0,6.1,45.8
E1475,36,Female,HR,Team Lead,3,35,Yes,8,5,7.5,0.4,3,5.2,56.9
E1476,46,Female,Finance,Analyst,21,54,Yes,5,9,7.4,0.1,3,4.6,64.1
E1477,51,Female,IT,Developer,26,52,No,7,6,7.1,1.8,2,4.4,68.6
E1478,35,Female,IT,Manager,27,41,No,4,9,4.7,1.9,5,2.7,79.0
E1479,28,Male,IT,Developer,12,42,No,7,5,8.2,1.5,3,5.9,56.6
E1480,38,Female,Sales,Executive,1,65,Yes,3,6,6.1,1.4,5,3.3,71.6
E1481,41,Male,IT,Intern,3,68,Yes,5,8,5.1,0.5,1,4.5,65.0
E1482,57,Female,Marketing,Intern,3,63,Yes,5,3,4.4,1.1,4,5.6,56.3
E1483,30,Female,HR,Manager,5,35,No,3,2,6.1,2.0,5,4.9,64.7
E1484,59,Female,Sales,Manager,19,67,Yes,7,3,7.1,1.7,5,7.2,45.1
E1485,43,Male,IT,Executive,29,69,Yes,9,9,7.3,0.6,3,6.1,53.3
E1486,23,Female,HR,Team Lead,25,37,No,3,6,8.8,0.6,6,4.1,69.7
E1487,45,Male,Finance,Manager,1,37,No,9,4,4.8,1.0,3,8.1,40.0
E1488,29,Male,IT,Intern,4,69,No,6,3,8.9,0.8,3,6.2,49.9
E1489,32,Male,HR,Developer,29,62,Yes,3,2,7.3,0.7,2,4.7,59.4
E1490,34,Male,Marketing,Analyst,29,63,No,9,4,6.3,1.3,6,5.8,51.6
E1491,38,Male,Finance,Developer,26,44,Yes,7,9,8.4,0.0,4,4.3,65.1
E1492,29,Female,Marketing,Team Lead,26,65,No,9,4,7.5,1.5,2,7.3,40.0
E1493,42,Male,HR,Analyst,4,64,Yes,3,5,5.7,1.5,2,4.2,66.0
